ID,First Name,Last Name,DOB,Gender,Email,Career,Graduation Year,Sport,Club Affiliation
113-09-6187,Dorthea,MCFADE,04/02/1996,Female,dmcfade@uni.edu,Mathematics,2024,,
119-04-7891,Marika,BAUDOU,13/06/1997,Male,mbaudou@uni.edu,Mathematics,2022,,
119-04-8867,Dorian,WELLING,27/07/1996,Female,dwelling@uni.edu,Literature & Linguistics,2023,Cheerleading,
116-01-7636,Birch,WILCOCKE,26/05/1996,Female,bwilcocke@uni.edu,Computer Science,2024,,
114-06-5784,Eduardo,HUTCHINGS,21/07/1996,Female,ehutchings@uni.edu,History,2023,,
116-01-3610,Bryn,BUSE,21/04/1996,Male,bbuse@uni.edu,Business Administration,2024,,
118-05-6400,Dede,FITZHENRY,04/10/1996,Male,dfitzhenry@uni.edu,Art & Culture,2024,Hockey,
112-07-5904,Colver,BENGOCHEA,15/05/1997,Male,cbengochea@uni.edu,Mathematics,2022,Track & Field,
113-05-7162,Brander,STABLES,28/01/1996,Female,bstables@uni.edu,Art & Culture,2022,Cheerleading,
119-05-5633,Jada,ELLOR,13/09/1997,Female,jellor@uni.edu,Tourism & Catering,2023,,
114-04-2718,Adorne,GANICLEF,14/04/1996,Male,aganiclef@uni.edu,Psychology,2024,,
111-05-9510,Eileen,FAIRBURN,26/10/1998,Female,efairburn@uni.edu,IT,2023,Basketball,Kappa Xi
119-08-6548,Petronella,BARKE,22/12/1998,Male,pbarke@uni.edu,Computer Science,2024,,
114-04-8127,Saxe,O'NEAL,21/07/1997,Male,soneal@uni.edu,Physics,2022,,
116-03-7166,Augustin,DEETLOF,10/11/1997,Female,adeetlof@uni.edu,Finance,2023,,
111-05-3013,North,AULDS,26/04/1997,Male,naulds@uni.edu,Tourism & Catering,2023,,Beta Mu
112-09-5249,Karole,ROUGHAN,14/06/1996,Male,kroughan@uni.edu,Biotechnology,2022,,
117-09-5018,Arlen,KILN,05/08/1998,Male,akiln@uni.edu,Law,2023,Football,
113-04-4946,Gisella,KNUDSEN,01/09/1998,Female,gknudsen@uni.edu,Psychology,2024,,
111-01-5803,Ricca,CROTCH,25/04/1996,Male,rcrotch@uni.edu,Art & Culture,2022,,Pi Gamma Rho
114-01-2294,Demeter,NENCI,07/12/1996,Female,dnenci@uni.edu,Medicine,2022,Gymnastics,
116-09-9207,Marlie,KEMBLE,20/08/1998,Male,mkemble@uni.edu,Gastronomy,2022,Swimming,
119-01-7813,Sherm,HAMSLEY,23/04/1996,Male,shamsley@uni.edu,Engineering,2024,Basketball,
114-09-5850,Donall,DAGG,09/12/1997,Male,ddagg@uni.edu,Business Administration,2023,,
117-02-7992,Zachery,COLEY,31/12/1998,Female,zcoley@uni.edu,Art & Culture,2023,Volleyball,
119-03-8852,Kerr,HUSON,23/06/1997,Female,khuson@uni.edu,History,2023,,
115-06-7595,Kingsley,LAVRICK,13/04/1997,Female,klavrick@uni.edu,Art & Culture,2022,Basketball,
116-07-9970,Oates,PERREN,15/09/1998,Male,operren@uni.edu,Architecture,2024,Football,
119-08-4624,Neddie,GRISTHWAITE,28/02/1998,Male,ngristhwaite@uni.edu,Gastronomy,2022,Basketball,
116-04-4272,Yoko,ZUM FELDE,06/06/1997,Male,yzumfelde@uni.edu,Law,2023,,
111-06-9896,Felike,SENECAUT,12/02/1997,Female,fsenecaut@uni.edu,Chemistry,2022,,
113-01-8844,Barron,RICKETS,07/12/1998,Female,brickets@uni.edu,Business Administration,2023,,
119-08-8534,Emelina,GERMON,22/04/1996,Female,egermon@uni.edu,Journalism,2024,Volleyball,
119-01-1805,Colleen,HACKINGE,13/01/1997,Male,chackinge@uni.edu,Biotechnology,2023,Basketball,
113-09-8494,Annabella,PRESSMAN,17/07/1996,Male,apressman@uni.edu,Journalism,2024,Hockey,
115-03-7219,Kylie,SPADECK,21/09/1997,Male,kspadeck@uni.edu,Law,2024,,
119-06-5680,Amabel,LEONARDS,17/02/1998,Female,aleonards@uni.edu,Computer Science,2023,,
119-02-6614,Tiphani,JAUNCEY,12/05/1998,Male,tjauncey@uni.edu,IT,2022,Rowing,Zeta Omega
114-06-1689,Tandy,BREHENY,11/07/1998,Female,tbreheny@uni.edu,Computer Science,2022,Tennis,
113-07-3109,Pammy,THRELFALL,22/01/1996,Male,pthrelfall@uni.edu,Computer Science,2023,,Pi Gamma Rho
112-02-1526,Blanch,EDELMANN,16/04/1996,Female,bedelmann@uni.edu,History,2022,Track & Field,Kappa Xi
114-09-8627,Maggie,STAPLEFORD,20/02/1998,Male,mstapleford@uni.edu,History,2023,,
114-02-8714,Anne,DISDEL,21/09/1996,Male,adisdel@uni.edu,Agronomy,2023,,
119-01-5983,Cherri,GUIRAU,31/05/1996,Male,cguirau@uni.edu,Law,2022,,
113-03-7518,Halimeda,ANDREJS,10/10/1998,Female,handrejs@uni.edu,Psychology,2022,,
115-06-9636,Laurianne,GRAFFHAM,19/04/1997,Male,lgraffham@uni.edu,Physics,2022,,
115-06-6554,Berrie,FIVEASH,10/12/1998,Male,bfiveash@uni.edu,Agronomy,2024,Basketball,Zeta Omega
117-01-4331,Bax,KUNDERT,27/07/1997,Male,bkundert@uni.edu,Chemistry,2023,Football,
116-03-5038,Brittani,HULLY,20/09/1996,Female,bhully@uni.edu,Literature & Linguistics,2024,,
112-03-6392,Marje,ESPASA,23/08/1997,Female,mespasa@uni.edu,Architecture,2022,,Beta Mu
119-06-3964,Myron,BILLING,11/10/1996,Male,mbilling@uni.edu,Mathematics,2023,Tennis,
112-07-4665,Norrie,ISBELL,05/06/1997,Male,nisbell@uni.edu,IT,2024,,
119-03-2592,Feodora,DENIAL,22/03/1998,Female,fdenial@uni.edu,History,2022,,
116-05-7384,Berni,WHITHAM,15/02/1997,Female,bwhitham@uni.edu,Gastronomy,2023,,
117-08-1648,Mallorie,PITKINS,03/04/1997,Male,mpitkins@uni.edu,Computer Science,2024,Martial Arts,
114-01-1259,Malia,VINTON,30/01/1997,Female,mvinton@uni.edu,Tourism & Catering,2023,,Beta Mu
114-05-2792,Rogerio,MOAKES,14/02/1998,Male,rmoakes@uni.edu,Business Administration,2023,,Zeta Omega
117-09-6692,Grannie,CALVELEY,02/05/1998,Female,gcalveley@uni.edu,History,2023,,
113-04-5913,Dalila,DOXSEY,31/01/1996,Male,ddoxsey@uni.edu,Computer Science,2023,,
116-04-8189,Raff,ZORZONI,02/02/1996,Male,rzorzoni@uni.edu,Psychology,2022,Football,
118-06-5731,Birgitta,CUDBY,21/03/1997,Male,bcudby@uni.edu,Computer Science,2023,,
112-08-5788,Kaitlynn,OLIFF,08/10/1998,Male,koliff@uni.edu,Computer Science,2023,,
113-07-9590,Stillmann,KULLMANN,28/05/1996,Female,skullmann@uni.edu,Tourism & Catering,2024,Swimming,
115-09-8848,Emlyn,CONYBEAR,13/10/1997,Male,econybear@uni.edu,Literature & Linguistics,2023,,
119-03-3386,Tonnie,ISENOR,09/06/1997,Female,tisenor@uni.edu,Art & Culture,2023,Hockey,
117-08-9767,Krystyna,COWLES,04/10/1997,Genderqueer,kcowles@uni.edu,IT,2024,Swimming,
113-01-6927,Dorothee,CINNAMOND,26/08/1996,Female,dcinnamond@uni.edu,Tourism & Catering,2022,,
119-01-8056,Charis,GIRALDO,16/05/1997,Female,cgiraldo@uni.edu,Business Administration,2022,,
112-08-8743,Willyt,BABBER,12/08/1998,Polygender,wbabber@uni.edu,Art & Culture,2024,,Epsilon
111-08-8861,Morse,GUTMAN,04/01/1996,Non-binary,mgutman@uni.edu,Finance,2024,Basketball,
114-04-9201,Rudiger,BORROWS,16/07/1996,Male,rborrows@uni.edu,Biotechnology,2024,Soccer,
112-09-3114,Wit,AIMABLE,22/03/1996,Male,waimable@uni.edu,Art & Culture,2024,Swimming,Delta Magnus
112-04-6346,Raychel,POLENDINE,27/04/1997,Female,rpolendine@uni.edu,Finance,2023,Hockey,
111-09-9701,Ki,CORKE,08/03/1996,Male,kcorke@uni.edu,Engineering,2024,,
113-07-5727,Sidonia,HOYER,23/08/1996,Female,shoyer@uni.edu,Agronomy,2022,Rowing,
117-02-4216,Kathryne,AVIS,16/01/1998,Female,kavis@uni.edu,Law,2023,,
119-02-5902,Maurizia,MCKENEY,12/11/1998,Male,mmckeney@uni.edu,History,2024,Tennis,
116-08-9362,Cornell,NUSCHKE,08/01/1996,Bigender,cnuschke@uni.edu,Law,2023,Soccer,
116-08-9379,Bernadine,CULLIVAN,12/10/1996,Female,bcullivan@uni.edu,Psychology,2022,,
113-07-1873,Skipp,STURDGESS,01/09/1998,Male,ssturdgess@uni.edu,Biotechnology,2023,,
115-05-4067,Doyle,BAGGALLEY,14/03/1997,Male,dbaggalley@uni.edu,Law,2024,,
111-05-8785,Lukas,ISAKOVIC,03/12/1996,Female,lisakovic@uni.edu,Art & Culture,2022,,
111-08-9847,Forrester,POSSEL,31/03/1997,Non-binary,fpossel@uni.edu,Architecture,2023,,
116-04-5205,Giacinta,DEPKE,21/08/1997,Female,gdepke@uni.edu,Art & Culture,2024,,Epsilon
115-02-6057,Benton,TYRWHITT,22/05/1998,Female,btyrwhitt@uni.edu,Art & Culture,2024,,
117-05-6369,Marcille,GURDEN,07/11/1997,Bigender,mgurden@uni.edu,Art & Culture,2023,,
114-08-9952,Arlen,GODBOLD,07/05/1996,Female,agodbold@uni.edu,Psychology,2023,Rowing,
113-09-5009,Jo-anne,SOUTER,19/09/1996,Male,jsouter@uni.edu,Journalism,2024,,Pi Gamma Rho
116-06-1932,Justin,BELCHEM,04/06/1998,Male,jbelchem@uni.edu,Engineering,2024,,
117-02-5135,Fredelia,MUSTCHIN,14/08/1998,Female,fmustchin@uni.edu,Gastronomy,2024,Cheerleading,Beta Mu
111-09-4106,Estele,KIRKBRIGHT,31/05/1998,Non-binary,ekirkbright@uni.edu,Business Administration,2022,,
111-04-3649,Rogers,FERRARONE,01/09/1996,Male,rferrarone@uni.edu,Law,2024,Track & Field,Delta Magnus
112-06-4989,Daisey,CORNELS,26/10/1998,Male,dcornels@uni.edu,Agronomy,2022,,
114-05-5523,Donaugh,LADEMANN,04/11/1996,Female,dlademann@uni.edu,Psychology,2024,,
117-07-6581,Nollie,JENESS,16/05/1997,Genderqueer,njeness@uni.edu,Mathematics,2022,,
116-02-5868,Anabelle,LASKEY,04/06/1996,Female,alaskey@uni.edu,History,2024,Cheerleading,
115-09-7296,Rachael,SAWNEY,11/02/1998,Bigender,rsawney@uni.edu,Psychology,2024,,
113-01-1797,Tristam,WHITTLE,14/11/1996,Female,twhittle@uni.edu,Medicine,2024,,
116-04-9238,Austina,HEADFORD,23/05/1998,Female,aheadford@uni.edu,History,2022,,
113-04-1331,Lonnard,MACMEANMA,01/09/1996,Male,lmacmeanma@uni.edu,Biotechnology,2024,Rowing,
113-07-8151,Carmen,VON OERTZEN,24/03/1996,Male,cvonoertzen@uni.edu,Computer Science,2023,Hockey,Kappa Xi
117-07-9411,Tisha,NAZARETH,21/04/1996,Male,tnazareth@uni.edu,Mathematics,2023,,
112-06-5082,Lacy,DRESSE,27/10/1997,Male,ldresse@uni.edu,Mathematics,2024,,
118-06-7466,Clem,SIMO,28/08/1998,Male,csimo@uni.edu,Journalism,2024,Tennis,
114-06-5569,Griswold,SEYERS,17/08/1998,Female,gseyers@uni.edu,Chemistry,2024,,
119-04-7111,Viviene,BRICE,18/10/1996,Female,vbrice@uni.edu,Agronomy,2023,,
118-05-3877,Ric,MOULDER,21/03/1997,Female,rmoulder@uni.edu,Law,2024,Tennis,
112-03-8819,Hurley,MARRIAN,10/07/1998,Agender,hmarrian@uni.edu,Computer Science,2024,,
112-07-8627,Valenka,COBELLI,01/02/1996,Female,vcobelli@uni.edu,Chemistry,2023,Gymnastics,
115-04-6508,Ilario,JACOBOWICZ,11/07/1996,Female,ijacobowicz@uni.edu,Tourism & Catering,2022,,
119-07-9711,Edgardo,CHAIM,21/09/1996,Female,echaim@uni.edu,Computer Science,2022,,Kappa Xi
113-09-8927,Maurits,MCGEOCH,17/08/1996,Female,mmcgeoch@uni.edu,Physics,2022,,
111-06-9758,Phaedra,HOVENDEN,03/12/1998,Male,phovenden@uni.edu,Architecture,2022,,
116-02-4546,Timmie,UPWOOD,24/04/1996,Male,tupwood@uni.edu,Business Administration,2022,Basketball,
113-07-4059,Meagan,FERE,07/11/1998,Female,mfere@uni.edu,Medicine,2024,Cheerleading,
119-09-6764,Tana,CLOWNEY,08/10/1997,Female,tclowney@uni.edu,History,2024,,
119-01-3156,Ellsworth,SOUTHORN,21/10/1998,Female,esouthorn@uni.edu,Art & Culture,2024,,
112-08-3431,Nadia,MACALOREN,09/09/1998,Male,nmacaloren@uni.edu,Biotechnology,2024,Swimming,
112-01-9518,Margret,DICKERSON,18/08/1997,Female,mdickerson@uni.edu,Tourism & Catering,2024,Volleyball,
112-07-2001,Lianna,TREWEELA,17/04/1998,Male,ltreweela@uni.edu,Literature & Linguistics,2023,Basketball,
114-04-1564,Dolph,GARTHLAND,21/05/1997,Male,dgarthland@uni.edu,Mathematics,2024,,
117-09-8403,Berty,DAOUSE,15/09/1998,Female,bdaouse@uni.edu,Engineering,2023,,
113-06-8573,Meagan,LIE,24/04/1996,Female,mlie@uni.edu,Chemistry,2022,,Nu Phi Lambda
119-08-9433,Ewan,DRAGE,12/01/1996,Male,edrage@uni.edu,Mathematics,2024,Martial Arts,
114-07-8061,Fallon,TOPLING,17/09/1996,Female,ftopling@uni.edu,Chemistry,2024,,
116-07-9222,Leanna,HALSWORTH,29/01/1997,Female,lhalsworth@uni.edu,Literature & Linguistics,2022,,
117-01-8345,Arty,SEMARK,25/12/1996,Female,asemark@uni.edu,Chemistry,2023,Martial Arts,
116-01-7297,Ermanno,BIGGIN,24/07/1998,Female,ebiggin@uni.edu,Gastronomy,2024,,
111-04-3614,Esmaria,TANN,27/01/1997,Male,etann@uni.edu,Journalism,2022,,
118-07-8518,Corette,BESEMER,17/08/1997,Male,cbesemer@uni.edu,Engineering,2023,,
118-08-5396,Barde,FURNISS,26/10/1998,Female,bfurniss@uni.edu,Computer Science,2022,,
116-02-4926,Ketti,HACQUOIL,12/05/1997,Male,khacquoil@uni.edu,Chemistry,2024,,
117-04-2865,Tristam,BALLANTYNE,26/11/1997,Genderqueer,tballantyne@uni.edu,IT,2023,,
119-05-4517,Sylas,JUNKINSON,30/12/1997,Male,sjunkinson@uni.edu,History,2024,Swimming,
117-06-3452,Pepe,WEABEN,01/04/1997,Male,pweaben@uni.edu,Biotechnology,2023,,
116-01-4027,Meredith,ASEL,09/06/1996,Female,masel@uni.edu,Psychology,2022,,
112-06-8997,Gilly,LACELETT,10/09/1996,Female,glacelett@uni.edu,Law,2023,,Tau Picore
117-01-7925,Cherie,CHESSON,07/04/1996,Female,cchesson@uni.edu,Art & Culture,2022,,
119-05-3938,Ike,RAME,16/04/1997,Female,irame@uni.edu,Medicine,2022,,Nu Phi Lambda
112-06-5982,Zuzana,HOUSON,14/03/1996,Male,zhouson@uni.edu,Business Administration,2024,,Beta Mu
114-09-1057,Gale,HANNEN,14/12/1998,Polygender,ghannen@uni.edu,Finance,2022,Basketball,
119-09-4264,Heda,ENTREIS,24/11/1998,Male,hentreis@uni.edu,Biotechnology,2023,,
118-09-5842,Trixy,BILSBORROW,17/12/1998,Male,tbilsborrow@uni.edu,Art & Culture,2023,Martial Arts,
118-07-4327,Pamelina,UFF,25/09/1997,Female,puff@uni.edu,Mathematics,2024,,
115-04-9742,Ricky,MANGEON,16/06/1997,Male,rmangeon@uni.edu,Biotechnology,2023,,
116-03-5473,Dorree,JOJIC,29/08/1996,Male,djojic@uni.edu,Computer Science,2024,Hockey,
113-07-4087,Evvie,POLLOCK,30/05/1998,Male,epollock@uni.edu,Architecture,2022,,
119-04-1638,Giuditta,ADOLFSON,06/08/1996,Female,gadolfson@uni.edu,Chemistry,2024,,
118-02-3851,Cathrine,BUFTON,17/11/1996,Female,cbufton@uni.edu,Biotechnology,2024,Hockey,
118-02-3783,Buck,MCVEIGHTY,31/05/1996,Female,bmcveighty@uni.edu,Tourism & Catering,2022,Tennis,
119-08-4418,Roy,PATRIDGE,26/10/1997,Genderfluid,rpatridge@uni.edu,Chemistry,2022,,
115-05-8065,Victoria,WINDROSS,19/11/1998,Female,vwindross@uni.edu,Psychology,2024,,
112-02-7335,Gregoor,CARSS,11/01/1996,Female,gcarss@uni.edu,Literature & Linguistics,2023,Martial Arts,
112-09-9799,Errick,GAITER,24/04/1998,Female,egaiter@uni.edu,History,2023,,
119-02-5175,Nickey,NEWBOLD,05/11/1998,Female,nnewbold@uni.edu,Literature & Linguistics,2022,,
111-08-1399,Brendan,DUNSMUIR,05/02/1997,Male,bdunsmuir@uni.edu,Mathematics,2024,,
113-03-6652,Perla,COMI,28/08/1998,Male,pcomi@uni.edu,Business Administration,2022,Basketball,
119-05-2390,Anitra,COBLEIGH,05/01/1996,Male,acobleigh@uni.edu,Chemistry,2024,,Zeta Omega
118-08-6968,Yorker,BOTHA,30/12/1996,Female,ybotha@uni.edu,Art & Culture,2024,,
111-05-8146,Al,MCCREERY,09/01/1998,Male,amccreery@uni.edu,Literature & Linguistics,2023,,
117-06-6914,Whittaker,HAGART,02/10/1997,Male,whagart@uni.edu,Business Administration,2024,,
112-05-5287,Bartram,RISEBOROUGH,04/03/1996,Male,briseborough@uni.edu,Architecture,2023,Football,Beta Mu
112-07-5540,Raquel,MCARDELL,08/06/1998,Female,rmcardell@uni.edu,Medicine,2024,Hockey,
116-01-4528,Ulrick,PIPPIN,09/11/1998,Male,upippin@uni.edu,Finance,2024,,
117-05-8998,Royce,DODIMEAD,03/11/1998,Female,rdodimead@uni.edu,Medicine,2022,,
116-02-9964,Cristy,GREED,08/02/1998,Female,cgreed@uni.edu,Architecture,2024,,
113-07-1651,Deeanne,MCCROARY,12/11/1996,Genderfluid,dmccroary@uni.edu,Law,2022,,
116-08-7929,Liesa,GALLAGER,21/08/1998,Female,lgallager@uni.edu,History,2024,,
118-04-2025,Hussein,LEDLEY,19/02/1997,Male,hledley@uni.edu,IT,2023,Swimming,
111-03-4348,Delcine,SZWANDT,06/12/1997,Male,dszwandt@uni.edu,Biotechnology,2022,,
111-05-9035,Merla,DOMINIK,30/05/1998,Agender,mdominik@uni.edu,Engineering,2024,Rowing,Epsilon
116-01-1675,Wye,SCREASE,23/05/1996,Male,wscrease@uni.edu,Engineering,2022,Football,
111-09-8008,Jayson,BRETON,31/10/1997,Male,jbreton@uni.edu,Literature & Linguistics,2022,,
114-03-8640,Zacharie,CADDIES,24/02/1996,Female,zcaddies@uni.edu,Mathematics,2024,Cheerleading,
112-08-5925,Ray,HENRIQUES,14/01/1998,Female,rhenriques@uni.edu,Gastronomy,2022,Hockey,
111-02-5864,Monro,SEIVERTSEN,21/12/1998,Female,mseivertsen@uni.edu,Engineering,2023,,
112-01-9966,Shamus,HURD,17/10/1997,Female,shurd@uni.edu,History,2023,Cheerleading,
118-04-4487,Gerhardt,FARMAN,04/12/1998,Female,gfarman@uni.edu,History,2022,Gymnastics,
114-01-3521,Salim,BRICKNELL,22/08/1998,Male,sbricknell@uni.edu,Journalism,2023,,
115-09-4509,Joletta,JICKLES,14/12/1997,Female,jjickles@uni.edu,Tourism & Catering,2022,Cheerleading,
119-01-7875,Traver,BOULDON,17/11/1997,Female,tbouldon@uni.edu,Gastronomy,2024,Tennis,Tau Picore
111-02-6328,Sabra,GEALY,20/07/1997,Female,sgealy@uni.edu,Mathematics,2023,,
117-01-1362,Kellby,MORGUE,26/04/1996,Male,kmorgue@uni.edu,Biotechnology,2022,,
117-04-3637,Dennison,WILLIAMS,14/06/1998,Male,dwilliams@uni.edu,IT,2022,Volleyball,
117-04-9087,Evelyn,RATCLIFFE,20/12/1997,Female,eratcliffe@uni.edu,Law,2022,,
114-07-7807,Perrine,COLEFORD,25/11/1997,Female,pcoleford@uni.edu,History,2022,Rowing,
119-02-6661,Hastings,LETHABRIDGE,22/12/1998,Female,hlethabridge@uni.edu,Physics,2024,,
117-05-6338,Adam,MACKILPATRICK,23/08/1996,Female,amackilpatrick@uni.edu,Tourism & Catering,2022,,
111-05-6610,Rosco,BISSETT,02/02/1997,Male,rbissett@uni.edu,Architecture,2024,Rowing,
111-01-7039,Dore,DENERS,15/10/1997,Female,ddeners@uni.edu,Architecture,2024,,
119-05-4314,Sunny,MALKINSON,19/09/1998,Female,smalkinson@uni.edu,Architecture,2023,Soccer,
118-08-4078,Adrienne,SNODEN,23/10/1997,Female,asnoden@uni.edu,Engineering,2024,,
111-04-7069,Dalenna,KENNEDY,22/01/1997,Male,dkennedy@uni.edu,Business Administration,2023,,
115-01-9333,Gisella,LARCIER,19/02/1998,Female,glarcier@uni.edu,Literature & Linguistics,2023,Hockey,
119-03-3906,Jayne,JODRELLEC,16/11/1996,Polygender,jjodrellec@uni.edu,Literature & Linguistics,2022,Cheerleading,
117-08-8389,Carmelia,GOUNDSY,30/05/1996,Genderqueer,cgoundsy@uni.edu,Engineering,2023,,
113-02-8309,Lorant,BOGGS,06/08/1996,Female,lboggs@uni.edu,IT,2022,,
118-08-2782,Yetta,GUPPY,31/01/1996,Genderqueer,yguppy@uni.edu,Art & Culture,2023,,
119-01-3664,Tristan,GOUDMAN,12/12/1997,Male,tgoudman@uni.edu,Law,2023,Football,
113-01-3786,Sunny,GOUNDSY,16/01/1997,Female,sgoundsy@uni.edu,IT,2022,,
115-06-8166,Mychal,ELGY,17/12/1997,Female,melgy@uni.edu,Gastronomy,2022,,
111-07-9325,Andrus,BALY,11/03/1996,Female,abaly@uni.edu,Business Administration,2024,,
116-01-5177,Donal,HEUGH,28/05/1998,Female,dheugh@uni.edu,Computer Science,2023,,
113-03-2337,Camila,LINSEY,18/08/1997,Female,clinsey@uni.edu,Finance,2024,Gymnastics,
117-08-7864,Hortense,KLEINBERER,23/10/1997,Female,hkleinberer@uni.edu,Literature & Linguistics,2023,,
112-09-8372,Jolene,BAPTIST,12/03/1998,Male,jbaptist@uni.edu,Mathematics,2022,,
111-05-1049,Tamiko,HANHART,15/04/1996,Female,thanhart@uni.edu,Physics,2022,,
113-08-7771,Paul,PALIA,30/03/1996,Male,ppalia@uni.edu,Engineering,2022,Basketball,Epsilon
118-09-2487,Eldredge,SOMMER,02/05/1997,Male,esommer@uni.edu,IT,2024,,
117-01-5132,Alexandrina,KNEWSTUB,14/02/1997,Male,aknewstub@uni.edu,Mathematics,2022,Track & Field,
119-02-9994,Odette,LEMERY,20/07/1997,Female,olemery@uni.edu,Medicine,2023,,
112-04-8356,Latashia,FISBEY,17/12/1997,Female,lfisbey@uni.edu,Art & Culture,2023,,
111-02-3744,Imogen,LEMING,13/09/1996,Male,ileming@uni.edu,Journalism,2024,,
115-02-2732,Shannan,BLASIAK,02/06/1996,Bigender,sblasiak@uni.edu,Medicine,2022,,
117-08-8693,Tiphani,KROLLMANN,05/07/1996,Female,tkrollmann@uni.edu,Engineering,2024,,
113-09-7340,Heda,CALLACHER,31/03/1996,Male,hcallacher@uni.edu,Finance,2024,,
111-05-9663,Vaclav,HALDEN,14/08/1996,Male,vhalden@uni.edu,Gastronomy,2023,Basketball,
112-07-1533,Kelcey,BIASOTTI,19/11/1998,Male,kbiasotti@uni.edu,Law,2024,Tennis,
119-03-2288,Gaynor,JEMMETT,04/11/1997,Male,gjemmett@uni.edu,Computer Science,2022,Hockey,
113-06-3589,Annabell,DOWNING,09/10/1998,Female,adowning@uni.edu,History,2023,,
119-05-1977,Gussie,CREAVAN,01/09/1997,Female,gcreavan@uni.edu,Biotechnology,2022,,
118-03-9006,Dwain,PEABODY,13/03/1996,Male,dpeabody@uni.edu,Psychology,2022,,
112-02-5985,Gustaf,KENNEDY,09/09/1997,Male,gkennedy@uni.edu,Tourism & Catering,2023,,
117-07-3563,Danita,LISIMORE,11/09/1996,Female,dlisimore@uni.edu,Agronomy,2024,,Epsilon
111-04-3770,Benjie,ROBART,22/01/1997,Male,brobart@uni.edu,Biotechnology,2024,Track & Field,
116-01-7764,Drusie,PEDLEY,27/07/1997,Female,dpedley@uni.edu,IT,2022,Cheerleading,
118-01-4869,Nevin,RUNNICLES,23/06/1997,Male,nrunnicles@uni.edu,Journalism,2022,,
114-02-2151,Ellyn,GREENLEAF,06/06/1998,Female,egreenleaf@uni.edu,Chemistry,2023,,
117-09-8943,Bridgette,WHORLOW,23/06/1996,Male,bwhorlow@uni.edu,Law,2023,,
115-09-1236,Mariam,TODERINI,18/07/1998,Female,mtoderini@uni.edu,Architecture,2023,,
112-04-8043,Rodger,BONIFACE,18/04/1998,Male,rboniface@uni.edu,Gastronomy,2023,Football,
115-05-9994,Bette,HAMBLY,17/03/1996,Female,bhambly@uni.edu,Tourism & Catering,2023,Soccer,
117-02-5741,Cole,TUCKNOTT,14/03/1998,Female,ctucknott@uni.edu,Tourism & Catering,2024,,
112-06-7104,Julie,STEVANI,15/11/1997,Female,jstevani@uni.edu,Medicine,2024,Hockey,
114-02-5016,Bernetta,CORBISHLEY,10/11/1997,Male,bcorbishley@uni.edu,Medicine,2022,,
113-01-9262,Elena,RAVILUS,06/11/1997,Female,eravilus@uni.edu,Agronomy,2023,,
118-07-6130,Heddie,GHEORGHESCU,17/05/1997,Male,hgheorghescu@uni.edu,Law,2024,Hockey,
116-04-6003,Fleming,NISBITH,05/03/1997,Female,fnisbith@uni.edu,Journalism,2024,Soccer,
119-04-8313,Evelina,GILLINGWATER,02/07/1998,Male,egillingwater@uni.edu,Computer Science,2023,Swimming,Epsilon
111-09-7760,Trumaine,HORNING,06/07/1997,Polygender,thorning@uni.edu,Business Administration,2022,,
118-03-6823,Noah,SOMMERS,10/04/1998,Male,nsommers@uni.edu,Finance,2024,,
112-09-4968,Eric,BESSOM,12/11/1997,Male,ebessom@uni.edu,Psychology,2023,,
118-06-6060,Eolande,OGDEN,28/07/1997,Female,eogden@uni.edu,Tourism & Catering,2022,Track & Field,
115-07-5992,Welby,OXBE,06/03/1997,Male,woxbe@uni.edu,Computer Science,2023,,
112-02-1329,Reeta,LINTILL,14/11/1996,Male,rlintill@uni.edu,Tourism & Catering,2024,Hockey,
114-04-4171,Goldy,DEVERICK,24/05/1997,Male,gdeverick@uni.edu,Mathematics,2022,,
115-06-4575,Marsiella,PHILIPPEAUX,14/08/1998,Female,mphilippeaux@uni.edu,Art & Culture,2023,Tennis,
112-08-6692,Wyndham,HODGIN,02/09/1998,Female,whodgin@uni.edu,Gastronomy,2023,Tennis,
111-07-1504,Ailina,TWIDLE,07/02/1998,Male,atwidle@uni.edu,Computer Science,2022,,
114-08-2023,Dinah,LYDDIATT,19/02/1998,Genderfluid,dlyddiatt@uni.edu,Medicine,2022,Football,
117-05-5123,Horten,O'FAIRY,25/02/1997,Male,hofairy@uni.edu,IT,2023,Martial Arts,
114-03-9842,Jocelyne,HAXBIE,10/06/1998,Female,jhaxbie@uni.edu,Tourism & Catering,2023,,
114-06-7983,Elberta,MELMETH,19/09/1997,Male,emelmeth@uni.edu,Physics,2024,,
111-04-1698,Stephie,GLADDISH,03/03/1996,Male,sgladdish@uni.edu,Physics,2022,,
118-07-2924,Merwin,SEBLEY,09/02/1996,Male,msebley@uni.edu,Art & Culture,2022,,
111-02-6133,Mahala,SETCHELL,11/06/1998,Male,msetchell@uni.edu,Biotechnology,2024,,
115-07-4818,Clarissa,GLOWINSKI,28/03/1996,Female,cglowinski@uni.edu,Finance,2024,Cheerleading,
111-03-4733,Alden,DAGG,16/04/1997,Male,adagg@uni.edu,IT,2022,Hockey,
111-04-2181,Inesita,DECOURT,09/10/1997,Male,idecourt@uni.edu,Medicine,2022,Football,
119-01-7023,Karl,CROWNSHAW,14/01/1997,Female,kcrownshaw@uni.edu,Chemistry,2023,,
